"Obj. ID","IAU name","Internal name/s","Obj. RA","Obj. DEC","Obj. Type","Redshift","Spec. ID","Obs-date","JD","From","Telescope","Instrument","Observer/s","Reducer/s","Source group","Public","Associated groups","End prop. period","Ascii file","Fits file","Spec. type","Spec. quality","Extinction-Corrected","WL Medium","WL Units","Flux Unit Coefficient","Spec. units","Flux Calibrated By","Exp-time","Aperture (slit)","HA","Airmass","Dichroic","Grism","Grating","Blaze","Lambda-min","Lambda-max","Del-Lambda","Contrib","Publish","Remarks","Created by","Creation date"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5315","2011-08-28 04:05:00.00","2455801.6701389","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-08-28_04-05-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1747","24989.5","4.9612963132352","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5321","2011-08-31 06:00:00.00","2455804.75","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-08-31_06-00-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1745.4","24982.5","4.960143640326","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5325","2011-09-03 09:07:00.00","2455807.8798611","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-09-03_09-07-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1780.4","24985.4","4.8762057135716","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5332","2011-09-07 08:53:00.00","2455811.8701389","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-09-07_08-53-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1780.4","24985.4","4.8762057135716","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5339","2011-09-10 09:22:00.00","2455814.8902778","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-09-10_09-22-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1779","24985.4","4.8754745675646","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
"1631","2011fe","PTF11kly","210.774208","54.273722","SN Ia","0.000804","5349","2011-09-13 16:05:00.00","2455818.1701389","","HST","STIS","Unknown","Sullivan","HST-Ia","Y","HST-Ia","","SN2011fe_2011-09-13_16-05-00_HST_STIS_HST-Ia.dat","","Object","High","","Air","Angstrom","1","Other","","0","0","","","","","","","1265.8","24985.4","4.3107575049129","Mazzali et al. 2013","2014MNRAS.439.1959M","[Data obtained from:Mark Sullivan] [Prev. spec info - createdby: ilanm-UploadSet; modifiedby: ilanm-UploadSet]"," Migration From WISeREP1.0","2011-08-29 16:07:46"
