      10302.0  1.75598e-15  1.15258e-16
      10308.6  1.82798e-15  1.13802e-16
      10315.2  1.86387e-15  1.15849e-16
      10321.7  2.04409e-15  1.23324e-16
      10328.3  2.11743e-15  1.25452e-16
      10334.9  2.36484e-15  1.35205e-16
      10341.4  2.75240e-15  1.49103e-16
      10348.0  2.98768e-15  1.56900e-16
      10354.6  3.05559e-15  1.57120e-16
      10361.2  3.35657e-15  1.65061e-16
      10367.7  3.71756e-15  1.76664e-16
      10374.3  3.79898e-15  1.76570e-16
      10380.9  3.78592e-15  1.76775e-16
      10387.4  4.04043e-15  1.80339e-16
      10394.0  4.11842e-15  1.79038e-16
      10400.6  4.41535e-15  1.88211e-16
      10407.2  4.44301e-15  1.86252e-16
      10413.7  4.57705e-15  1.88105e-16
      10420.3  4.74429e-15  1.90328e-16
      10426.9  4.72151e-15  1.88872e-16
      10433.5  4.82811e-15  1.91460e-16
      10440.0  4.95702e-15  1.92972e-16
      10446.6  4.95880e-15  1.92900e-16
      10453.2  5.14627e-15  1.94525e-16
      10459.7  5.21894e-15  1.95869e-16
      10466.3  5.21354e-15  1.95154e-16
      10472.9  5.43538e-15  1.98057e-16
      10479.5  5.46134e-15  1.97496e-16
      10486.0  5.49652e-15  1.98120e-16
      10492.6  5.60875e-15  1.99130e-16
      10499.2  5.72445e-15  2.00323e-16
      10505.8  5.79369e-15  2.02285e-16
      10512.3  5.86649e-15  2.00982e-16
      10518.9  5.91459e-15  2.00492e-16
      10525.5  5.89012e-15  1.98789e-16
      10532.0  5.94810e-15  1.99716e-16
      10538.6  5.91560e-15  2.00227e-16
      10545.2  5.98907e-15  2.01382e-16
      10551.8  6.03137e-15  1.99866e-16
      10558.3  5.95343e-15  1.97511e-16
      10564.9  5.87974e-15  1.95984e-16
      10571.5  5.88813e-15  1.95838e-16
      10578.0  5.76654e-15  1.93398e-16
      10584.6  5.77501e-15  1.92144e-16
      10591.2  5.69874e-15  1.90476e-16
      10597.8  5.53165e-15  1.88466e-16
      10604.3  5.50884e-15  1.87808e-16
      10610.9  5.43030e-15  1.85606e-16
      10617.5  5.32200e-15  1.83771e-16
      10624.1  5.24068e-15  1.83768e-16
      10630.6  5.19077e-15  1.81405e-16
      10637.2  5.10654e-15  1.78833e-16
      10643.8  4.96305e-15  1.76017e-16
      10650.3  4.84455e-15  1.73272e-16
      10656.9  4.78446e-15  1.71429e-16
      10663.5  4.75407e-15  1.71477e-16
      10670.1  4.65377e-15  1.70452e-16
      10676.6  4.51415e-15  1.67272e-16
      10683.2  4.47683e-15  1.66534e-16
      10689.8  4.52897e-15  1.66202e-16
      10696.4  4.52637e-15  1.65814e-16
      10702.9  4.40935e-15  1.65212e-16
      10709.5  4.53450e-15  1.64854e-16
      10716.1  4.58678e-15  1.64776e-16
      10722.6  4.65487e-15  1.66421e-16
      10729.2  4.55588e-15  1.67064e-16
      10735.8  4.60909e-15  1.66830e-16
      10742.4  4.47050e-15  1.65253e-16
      10748.9  4.50594e-15  1.64484e-16
      10755.5  4.68149e-15  1.64576e-16
      10762.1  4.79641e-15  1.64867e-16
      10768.6  4.87281e-15  1.65466e-16
      10775.2  4.68222e-15  1.61755e-16
      10781.8  4.81259e-15  1.65408e-16
      10788.4  4.79972e-15  1.64374e-16
      10794.9  4.80104e-15  1.63809e-16
      10801.5  4.82381e-15  1.64824e-16
      10808.1  5.02487e-15  1.66863e-16
      10814.7  5.00245e-15  1.67969e-16
      10821.2  5.11625e-15  1.71192e-16
      10827.8  5.15925e-15  1.70696e-16
      10834.4  5.19625e-15  1.70438e-16
      10840.9  5.14029e-15  1.70411e-16
      10847.5  5.20985e-15  1.70787e-16
      10854.1  5.29217e-15  1.73101e-16
      10860.7  5.25444e-15  1.72435e-16
      10867.2  5.29120e-15  1.72640e-16
      10873.8  5.35566e-15  1.72374e-16
      10880.4  5.41034e-15  1.71310e-16
      10887.0  5.40865e-15  1.72471e-16
      10893.5  5.50573e-15  1.73858e-16
      10900.1  5.43454e-15  1.74954e-16
      10906.7  5.56247e-15  1.76538e-16
      10913.2  5.73704e-15  1.78368e-16
      10919.8  5.61069e-15  1.76945e-16
      10926.4  5.75847e-15  1.78479e-16
      10933.0  5.65767e-15  1.76326e-16
      10939.5  5.69147e-15  1.76418e-16
      10946.1  5.59216e-15  1.74557e-16
      10952.7  5.76099e-15  1.73234e-16
      10959.2  6.15211e-15  1.72865e-16
      10965.8  5.85438e-15  1.72882e-16
      10972.4  5.84810e-15  1.70505e-16
      10979.0  5.36054e-15  1.69335e-16
      10985.5  5.43504e-15  1.70258e-16
      10992.1  5.60397e-15  1.70804e-16
      10998.7  5.64849e-15  1.70540e-16
      11005.3  5.38236e-15  1.70112e-16
      11011.8  5.45922e-15  1.70242e-16
      11018.4  5.32402e-15  1.68633e-16
      11025.0  5.31300e-15  1.68787e-16
      11031.5  5.41063e-15  1.69064e-16
      11038.1  5.33577e-15  1.67201e-16
      11044.7  5.18685e-15  1.64164e-16
      11051.3  5.12999e-15  1.62778e-16
      11057.8  5.11299e-15  1.62164e-16
      11064.4  5.07643e-15  1.61976e-16
      11071.0  5.12674e-15  1.65200e-16
      11077.6  5.07272e-15  1.65101e-16
      11084.1  4.95456e-15  1.63525e-16
      11090.7  4.99619e-15  1.64233e-16
      11097.3  4.94508e-15  1.63554e-16
      11103.8  4.89512e-15  1.62058e-16
      11110.4  4.39472e-15  1.63247e-16
      11117.0  4.64970e-15  1.64074e-16
      11123.6  4.86375e-15  1.65026e-16
      11130.1  4.82616e-15  1.66370e-16
      11136.7  4.81861e-15  1.68770e-16
      11143.3  4.75843e-15  1.69796e-16
      11149.8  4.75943e-15  1.71388e-16
      11156.4  4.59787e-15  1.69771e-16
      11163.0  4.52298e-15  1.71662e-16
      11169.6  4.72055e-15  1.76073e-16
      11176.1  4.70013e-15  1.74208e-16
      11182.7  4.55900e-15  1.70685e-16
      11189.3  4.52662e-15  1.70595e-16
      11195.9  4.61127e-15  1.73520e-16
      11202.4  4.61968e-15  1.75392e-16
      11209.0  4.53331e-15  1.74790e-16
      11215.6  4.44967e-15  1.76011e-16
      11222.1  4.33656e-15  1.75249e-16
      11228.7  4.51829e-15  1.77781e-16
      11235.3  4.64413e-15  1.78298e-16
      11241.9  4.57726e-15  1.74245e-16
      11248.4  4.54200e-15  1.75280e-16
      11255.0  4.31321e-15  1.74042e-16
      11261.6  4.46549e-15  1.75311e-16
      11268.2  4.52482e-15  1.74185e-16
      11274.7  4.47437e-15  1.74195e-16
      11281.3  4.61712e-15  1.75135e-16
      11287.9  4.64920e-15  1.75867e-16
      11294.4  4.66482e-15  1.72037e-16
      11301.0  4.65048e-15  1.67806e-16
      11307.6  4.68566e-15  1.64365e-16
      11314.2  4.78069e-15  1.64068e-16
      11320.7  4.70400e-15  1.66667e-16
      11327.3  4.71529e-15  1.75339e-16
      11333.9  4.56126e-15  1.82105e-16
      11340.4  4.29640e-15  1.87149e-16
      11347.0  4.34093e-15  1.83896e-16
      11353.6  4.68518e-15  1.86229e-16
      11360.2  4.91858e-15  1.77325e-16
      11366.7  4.87997e-15  1.65514e-16
      11373.3  4.89667e-15  1.60353e-16
      11379.9  4.91518e-15  1.60479e-16
      11386.5  4.87747e-15  1.59850e-16
      11393.0  4.98663e-15  1.61739e-16
      11399.6  4.99154e-15  1.63084e-16
      11406.2  4.82874e-15  1.61309e-16
      11412.7  4.80934e-15  1.61333e-16
      11419.3  4.90792e-15  1.62638e-16
      11425.9  5.03069e-15  1.64929e-16
      11432.5  4.92354e-15  1.65463e-16
      11439.0  4.71439e-15  1.66142e-16
      11445.6  4.72111e-15  1.69619e-16
      11452.2  4.58024e-15  1.69279e-16
      11458.8  4.33994e-15  1.66702e-16
      11465.3  4.40879e-15  1.64577e-16
      11471.9  4.52662e-15  1.62852e-16
      11478.5  4.61068e-15  1.61075e-16
      11485.0  4.53875e-15  1.56655e-16
      11491.6  4.41017e-15  1.54013e-16
      11498.2  4.37019e-15  1.54174e-16
      11504.8  4.46008e-15  1.55059e-16
      11511.3  4.49570e-15  1.54191e-16
      11517.9  4.45914e-15  1.53375e-16
      11524.5  4.34952e-15  1.53039e-16
      11531.0  4.47619e-15  1.53213e-16
      11537.6  4.46253e-15  1.51570e-16
      11544.2  4.38567e-15  1.49166e-16
      11550.8  4.46239e-15  1.49319e-16
      11557.3  4.43117e-15  1.45943e-16
      11563.9  4.18757e-15  1.43890e-16
      11570.5  4.27007e-15  1.42903e-16
      11577.1  4.35152e-15  1.43890e-16
      11583.6  4.51602e-15  1.44760e-16
      11590.2  4.28543e-15  1.40410e-16
      11596.8  4.15173e-15  1.36478e-16
      11603.3  4.06526e-15  1.34107e-16
      11609.9  3.87270e-15  1.29629e-16
      11616.5  3.70872e-15  1.25553e-16
      11623.1  3.57299e-15  1.22321e-16
      11629.6  3.39242e-15  1.19274e-16
      11636.2  3.28212e-15  1.16693e-16
      11642.8  3.16939e-15  1.13908e-16
      11649.4  2.99995e-15  1.11405e-16
      11655.9  3.05640e-15  1.10911e-16
      11662.5  2.88747e-15  1.07164e-16
      11669.1  2.72573e-15  1.03265e-16
      11675.6  2.53616e-15  1.01415e-16
      11682.2  2.57151e-15  1.00512e-16
      11688.8  2.48493e-15  9.78815e-17
      11695.4  2.45824e-15  9.60779e-17
      11701.9  2.39218e-15  9.50297e-17
      11708.5  2.35286e-15  9.44986e-17
      11715.1  2.30216e-15  9.36943e-17
      11721.6  2.25737e-15  9.16287e-17
      11728.2  2.15729e-15  8.96705e-17
      11734.8  2.14152e-15  8.94884e-17
      11741.4  2.12877e-15  8.94974e-17
      11747.9  2.11664e-15  8.91470e-17
      11754.5  2.13260e-15  8.90186e-17
      11761.1  2.14824e-15  8.87621e-17
      11767.7  2.11634e-15  8.78290e-17
      11774.2  2.08057e-15  8.79386e-17
      11780.8  2.10248e-15  8.92932e-17
      11787.4  2.17600e-15  8.94859e-17
      11793.9  2.20165e-15  8.89860e-17
      11800.5  2.25673e-15  9.00114e-17
      11807.1  2.24090e-15  9.03184e-17
      11813.7  2.26520e-15  9.14113e-17
      11820.2  2.34278e-15  9.29252e-17
      11826.8  2.37439e-15  9.29500e-17
      11833.4  2.46153e-15  9.43413e-17
      11840.0  2.32207e-15  7.92780e-17
      11846.5  2.46565e-15  8.61289e-17
      11853.1  2.12486e-15  9.74911e-17
      11859.7  2.30221e-15  9.86710e-17
      11866.2  2.89058e-15  1.01023e-16
      11872.8  2.88698e-15  1.03617e-16
      11879.4  2.97199e-15  1.05641e-16
      11886.0  3.04489e-15  1.06061e-16
      11892.5  3.14979e-15  1.07951e-16
      11899.1  3.22989e-15  1.08586e-16
      11905.7  3.26769e-15  1.09163e-16
      11912.2  3.40404e-15  1.11226e-16
      11918.8  3.48503e-15  1.12362e-16
      11925.4  3.54712e-15  1.13553e-16
      11932.0  3.62377e-15  1.15014e-16
      11938.5  3.73160e-15  1.16686e-16
      11945.1  3.82777e-15  1.18590e-16
      11951.7  3.92546e-15  1.20383e-16
      11958.3  3.97901e-15  1.21327e-16
      11964.8  4.10031e-15  1.22826e-16
      11971.4  4.08071e-15  1.22998e-16
      11978.0  4.15546e-15  1.24427e-16
      11984.5  4.23939e-15  1.26278e-16
      11991.1  4.22483e-15  1.26935e-16
      11997.7  4.26157e-15  1.26470e-16
      12004.3  4.43323e-15  1.28689e-16
      12010.8  4.33581e-15  1.26888e-16
      12017.4  4.40858e-15  1.27858e-16
      12024.0  4.50639e-15  1.30232e-16
      12030.6  4.52537e-15  1.31392e-16
      12037.1  4.53568e-15  1.30774e-16
      12043.7  4.45630e-15  1.29220e-16
      12050.3  4.48666e-15  1.28656e-16
      12056.8  4.61974e-15  1.29034e-16
      12063.4  4.52029e-15  1.27291e-16
      12070.0  4.55757e-15  1.27904e-16
      12076.6  4.52653e-15  1.27881e-16
      12083.1  4.46265e-15  1.28664e-16
      12089.7  4.46737e-15  1.28174e-16
      12096.3  4.59331e-15  1.27691e-16
      12102.8  4.52910e-15  1.27286e-16
      12109.4  4.48348e-15  1.29016e-16
      12116.0  4.47198e-15  1.28608e-16
      12122.6  4.50343e-15  1.27696e-16
      12129.1  4.37060e-15  1.25495e-16
      12135.7  4.31875e-15  1.23813e-16
      12142.3  4.39692e-15  1.23455e-16
      12148.9  4.41463e-15  1.22745e-16
      12155.4  4.37547e-15  1.21857e-16
      12162.0  4.30732e-15  1.20568e-16
      12168.6  4.21261e-15  1.19115e-16
      12175.1  4.18728e-15  1.17827e-16
      12181.7  4.15818e-15  1.18165e-16
      12188.3  4.12086e-15  1.18106e-16
      12194.9  4.07372e-15  1.16900e-16
      12201.4  4.02961e-15  1.15813e-16
      12208.0  4.01213e-15  1.15109e-16
      12214.6  4.02292e-15  1.15883e-16
      12221.2  4.03303e-15  1.16086e-16
      12227.7  3.91248e-15  1.14329e-16
      12234.3  3.85738e-15  1.13073e-16
      12240.9  3.91238e-15  1.12402e-16
      12247.4  3.82671e-15  1.10900e-16
      12254.0  3.81420e-15  1.10287e-16
      12260.6  3.79019e-15  1.09709e-16
      12267.2  3.82930e-15  1.10487e-16
      12273.7  3.77450e-15  1.10825e-16
      12280.3  3.69601e-15  1.10338e-16
      12286.9  3.69414e-15  1.09948e-16
      12293.4  3.64233e-15  1.07796e-16
      12300.0  3.62631e-15  1.06413e-16
      12306.6  3.59381e-15  1.05550e-16
      12313.2  3.59129e-15  1.05997e-16
      12319.7  3.55476e-15  1.04799e-16
      12326.3  3.48057e-15  1.03932e-16
      12332.9  3.56451e-15  1.05074e-16
      12339.5  3.53218e-15  1.04902e-16
      12346.0  3.46589e-15  1.04642e-16
      12352.6  3.43377e-15  1.02876e-16
      12359.2  3.45281e-15  1.02576e-16
      12365.7  3.42034e-15  1.01432e-16
      12372.3  3.39450e-15  1.00991e-16
      12378.9  3.34790e-15  1.00002e-16
      12385.5  3.30510e-15  1.00038e-16
      12392.0  3.34414e-15  1.00379e-16
      12398.6  3.26223e-15  9.95031e-17
      12405.2  3.20719e-15  9.87736e-17
      12411.8  3.15623e-15  9.92845e-17
      12418.3  3.22831e-15  9.84765e-17
      12424.9  3.09772e-15  9.65500e-17
      12431.5  3.06906e-15  9.60182e-17
      12438.0  3.10427e-15  9.57583e-17
      12444.6  3.05363e-15  9.49886e-17
      12451.2  2.96530e-15  9.05590e-17
      12457.8  2.97432e-15  9.44517e-17
      12464.3  3.01597e-15  9.48117e-17
      12470.9  2.98039e-15  9.39351e-17
      12477.5  2.92436e-15  9.33819e-17
      12484.0  2.98671e-15  9.43302e-17
      12490.6  2.88562e-15  9.32784e-17
      12497.2  2.84274e-15  9.23937e-17
      12503.8  2.88530e-15  9.26959e-17
      12510.3  2.88690e-15  9.26886e-17
      12516.9  2.84579e-15  9.18318e-17
      12523.5  2.81813e-15  9.12895e-17
      12530.1  2.80291e-15  9.15344e-17
      12536.6  2.84097e-15  9.17884e-17
      12543.2  2.83654e-15  9.19000e-17
      12549.8  2.77441e-15  9.14538e-17
      12556.3  2.74922e-15  9.08766e-17
      12562.9  2.75517e-15  9.06874e-17
      12569.5  2.74130e-15  9.08779e-17
      12576.1  2.73810e-15  9.10984e-17
      12582.6  2.76869e-15  9.17509e-17
      12589.2  2.69520e-15  9.07394e-17
      12595.8  2.61750e-15  9.00849e-17
      12602.4  2.67109e-15  9.12348e-17
      12608.9  2.73093e-15  9.22299e-17
      12615.5  2.69648e-15  9.20887e-17
      12622.1  2.66117e-15  9.18432e-17
      12628.6  2.68712e-15  9.25381e-17
      12635.2  2.71284e-15  9.32981e-17
      12641.8  2.68696e-15  9.30781e-17
      12648.4  2.60221e-15  9.16833e-17
      12654.9  2.62768e-15  9.20532e-17
      12661.5  2.61961e-15  9.21233e-17
      12668.1  2.64262e-15  9.32396e-17
      12674.7  2.61064e-15  9.51807e-17
      12681.2  2.72563e-15  1.00603e-16
      12687.8  2.56038e-15  9.87161e-17
      12694.4  2.02789e-15  9.15010e-17
      12700.9  2.12524e-15  8.98527e-17
      12707.5  2.60251e-15  9.23440e-17
      12714.1  2.72428e-15  9.19006e-17
      12720.7  2.64944e-15  9.00677e-17
      12727.2  2.59352e-15  9.02561e-17
      12733.8  2.66129e-15  9.14055e-17
      12740.4  2.56787e-15  9.05471e-17
      12746.9  2.67378e-15  9.23553e-17
      12753.5  2.56248e-15  9.03878e-17
      12760.1  2.60744e-15  9.08648e-17
      12766.7  2.57585e-15  9.14197e-17
      12773.2  2.63515e-15  9.14977e-17
      12779.8  2.66895e-15  9.13081e-17
      12786.4  2.64696e-15  9.00902e-17
      12793.0  2.59150e-15  8.87190e-17
      12799.5  2.56077e-15  8.83038e-17
      12806.1  2.58796e-15  8.85681e-17
      12812.7  2.68962e-15  8.79598e-17
      12819.2  2.60572e-15  8.71867e-17
      12825.8  2.59826e-15  8.61270e-17
      12832.4  2.55089e-15  8.53252e-17
      12839.0  2.60267e-15  8.56585e-17
      12845.5  2.49143e-15  8.37573e-17
      12852.1  2.53239e-15  8.38718e-17
      12858.7  2.53533e-15  8.38634e-17
      12865.2  2.49062e-15  8.33714e-17
      12871.8  2.53102e-15  8.40061e-17
      12878.4  2.43875e-15  8.28755e-17
      12885.0  2.43884e-15  8.38364e-17
      12891.5  2.50601e-15  8.63572e-17
      12898.1  2.41621e-15  8.59525e-17
      12904.7  2.49182e-15  8.67576e-17
      12911.3  2.33753e-15  8.47203e-17
      12917.8  2.41385e-15  8.33526e-17
      12924.4  2.32972e-15  8.18478e-17
      12931.0  2.36202e-15  8.13786e-17
      12937.5  2.39824e-15  8.20155e-17
      12944.1  2.41026e-15  8.17040e-17
      12950.7  2.38039e-15  8.17076e-17
      12957.3  2.32844e-15  8.04417e-17
      12963.8  2.30823e-15  8.06075e-17
      12970.4  2.30210e-15  8.09470e-17
      12977.0  2.29686e-15  8.07366e-17
      12983.6  2.31217e-15  8.04370e-17
      12990.1  2.30300e-15  8.01100e-17
      12996.7  2.29414e-15  7.92055e-17
      13003.3  2.24836e-15  7.99129e-17
      13009.8  2.22499e-15  8.07891e-17
      13016.4  2.30952e-15  8.22301e-17
      13023.0  2.35876e-15  8.24468e-17
      13029.6  2.24606e-15  7.93261e-17
      13036.1  2.17227e-15  7.85183e-17
      13042.7  2.28188e-15  7.99908e-17
      13049.3  2.31637e-15  7.96838e-17
      13055.9  2.26588e-15  7.89686e-17
      13062.4  2.25670e-15  7.85781e-17
      13069.0  2.24990e-15  7.99173e-17
      13075.6  2.24299e-15  8.13037e-17
      13082.1  2.25919e-15  8.14134e-17
      13088.7  2.20550e-15  8.01122e-17
      13095.3  2.14153e-15  7.73674e-17
      13101.9  2.17767e-15  7.69926e-17
      13108.4  2.19407e-15  7.72599e-17
      13115.0  2.13500e-15  7.69262e-17
      13121.6  2.12155e-15  7.75769e-17
      13128.1  2.15508e-15  7.85623e-17
      13134.7  2.16876e-15  7.80457e-17
      13141.3  2.13874e-15  7.77625e-17
      13147.9  2.14432e-15  7.78137e-17
      13154.4  2.07054e-15  7.59456e-17
      13161.0  2.11590e-15  7.66277e-17
      13167.6  2.14359e-15  7.60275e-17
      13174.2  2.08800e-15  7.51474e-17
      13180.7  2.04195e-15  7.49597e-17
      13187.3  2.01270e-15  7.49681e-17
      13193.9  2.03072e-15  7.58998e-17
      13200.4  2.01661e-15  7.65346e-17
      13207.0  2.03654e-15  7.58852e-17
      13213.6  2.04100e-15  7.54065e-17
      13220.2  2.03595e-15  7.54156e-17
      13226.7  1.95551e-15  7.38165e-17
      13233.3  1.98626e-15  7.63503e-17
      13239.9  2.02052e-15  7.53869e-17
      13246.5  2.05408e-15  7.39263e-17
      13253.0  2.01175e-15  7.31470e-17
      13259.6  1.97713e-15  7.30175e-17
      13266.2  1.99787e-15  7.39305e-17
      13272.7  1.96775e-15  7.39963e-17
      13279.3  1.94544e-15  7.42560e-17
      13285.9  1.93047e-15  7.37332e-17
      13292.5  1.91791e-15  7.44301e-17
      13299.0  1.98924e-15  7.57864e-17
      13305.6  1.97513e-15  7.71797e-17
      13312.2  1.91149e-15  7.74382e-17
      13318.7  1.99414e-15  7.83243e-17
      13325.3  1.90503e-15  7.59752e-17
      13331.9  1.94514e-15  7.63077e-17
      13338.5  1.93141e-15  7.47084e-17
      13345.0  1.91735e-15  7.35649e-17
      13351.6  1.90221e-15  7.31913e-17
      13358.2  1.93116e-15  7.43613e-17
      13364.8  1.86268e-15  7.34300e-17
      13371.3  1.84566e-15  7.33656e-17
      13377.9  1.85695e-15  7.36253e-17
      13384.5  1.90540e-15  7.44399e-17
      13391.0  1.92884e-15  7.45708e-17
      13397.6  1.84750e-15  7.38336e-17
      13404.2  1.80924e-15  7.41736e-17
      13410.8  1.84258e-15  7.45413e-17
      13417.3  1.89625e-15  7.33968e-17
      13423.9  1.82545e-15  7.25173e-17
      13430.5  1.78806e-15  7.30912e-17
      13437.1  1.76358e-15  7.57418e-17
      13443.6  1.68250e-15  7.51440e-17
      13450.2  1.73603e-15  7.58453e-17
      13456.8  1.78589e-15  7.67571e-17
      13463.3  1.71412e-15  7.59390e-17
      13469.9  1.71545e-15  7.96178e-17
      13476.5  1.68558e-15  8.22371e-17
      13483.1  1.66545e-15  8.36213e-17
      13489.6  1.67846e-15  8.09092e-17
      13496.2  1.66600e-15  8.14448e-17
      13502.8  1.58037e-15  8.10871e-17
      13509.3  1.62417e-15  8.51646e-17
      13515.9  1.59469e-15  8.57603e-17
      13522.5  1.64826e-15  8.89400e-17
      13529.1  1.64005e-15  9.03282e-17
      13535.6  1.57191e-15  8.54108e-17
      13542.2  1.57836e-15  1.00308e-16
      13548.8  1.43197e-15  8.72254e-17
      13555.4  1.42271e-15  9.25800e-17
      13561.9  1.48506e-15  9.57880e-17
      13568.5  1.59712e-15  9.91364e-17
      13575.1  1.32826e-15  9.23107e-17
      13581.6  1.30735e-15  8.25449e-17
      13588.2  1.59491e-15  9.53585e-17
      13594.8  1.45754e-15  9.77222e-17
      13601.4  1.47413e-15  1.02626e-16
      13607.9  1.35281e-15  1.16116e-16
      13614.5  1.64148e-15  2.07169e-16
      13621.1  1.13462e-15  1.31642e-16
      13627.7  1.55599e-15  1.04214e-16
      13634.2  1.39669e-15  8.95971e-17
      13640.8  1.47656e-15  1.01248e-16
      13647.4  1.66796e-15  1.03518e-16
      13653.9  1.92950e-15  1.11953e-16
      13660.5  1.81319e-15  1.20664e-16
      13667.1  1.63608e-15  1.08689e-16
      13673.7  1.39300e-15  9.06680e-17
      13680.2  1.55620e-15  1.23282e-16
      13686.8  1.74551e-15  1.21248e-16
      13693.4  2.04519e-15  1.12224e-16
      13699.9  1.53183e-15  1.01731e-16
      13706.5  1.42670e-15  9.06418e-17
      13713.1  9.99083e-16  9.33811e-17
      13719.7  1.36033e-15  7.66805e-17
      13726.2  1.85198e-15  1.15470e-16
      13732.8  1.87765e-15  1.14922e-16
      13739.4  1.59826e-15  1.01781e-16
      13746.0  2.13274e-15  1.16046e-16
      13752.5  1.88986e-15  1.03634e-16
      13759.1  1.93739e-15  9.70685e-17
      13765.7  1.84545e-15  9.56866e-17
      13772.2  1.97572e-15  1.05946e-16
      13778.8  1.95118e-15  1.03556e-16
      13785.4  2.15020e-15  1.08087e-16
      13792.0  2.03983e-15  1.07057e-16
      13798.5  1.87513e-15  1.12003e-16
      13805.1  1.85478e-15  1.22962e-16
      13811.7  1.73571e-15  1.09053e-16
      13818.3  1.82699e-15  1.20585e-16
      13824.8  1.68268e-15  1.14562e-16
      13831.4  2.86410e-15  1.50243e-16
      13838.0  1.78165e-15  1.20790e-16
      13844.5  1.93329e-15  1.23481e-16
      13851.1  1.86592e-15  1.13115e-16
      13857.7  2.32051e-15  1.40814e-16
      13864.3  2.26998e-15  1.25648e-16
      13870.8  1.99734e-15  1.13922e-16
      13877.4  1.88383e-15  1.06888e-16
      13884.0  1.95445e-15  1.04083e-16
      13890.5  2.00351e-15  1.00118e-16
      13897.1  1.99396e-15  9.81958e-17
      13903.7  1.82238e-15  9.30966e-17
      13910.3  1.92026e-15  9.68846e-17
      13916.8  1.97193e-15  1.05885e-16
      13923.4  1.81162e-15  9.27473e-17
      13930.0  1.94637e-15  1.01422e-16
      13936.6  1.81824e-15  1.01557e-16
      13943.1  1.53693e-15  9.76677e-17
      13949.7  1.67866e-15  1.01672e-16
      13956.3  1.44992e-15  9.58939e-17
      13962.8  1.66186e-15  1.04999e-16
      13969.4  1.78080e-15  1.01407e-16
      13976.0  1.65531e-15  8.98887e-17
      13982.6  1.79983e-15  8.90197e-17
      13989.1  1.90265e-15  9.50974e-17
      13995.7  1.87464e-15  1.03539e-16
      14002.3  1.48019e-15  1.00066e-16
      14008.9  1.30020e-15  9.62802e-17
      14015.4  1.66243e-15  1.06973e-16
