# Phase = 23.1
# Redshift = 0.0133
## (from tabmap V6.0 (2016-08-18)) 2022-10-13T16:54:30
#---------------------------------------------------------------------------
#-- J/A+A/578/A9 Optical and NIR spectra of SN iPTF13ebh (Hsiao+, 2015)
#--------------------------------------------------------------------------
#---Table: J/A+A/578/A9/./sp/iPTF13ebh_20131220_Magellan_FIRE.dat Individual optical and NIR spectra  (24 records)
#    lambda F9.1   0.1nm Observed wavelength in Angstrom
#      Flux E15.1  ---   ?=- Observed flux F_lambda_ in arbitrary units
8101.8000 4.6809e-15
8103.6000 4.6801e-15
8105.4000 4.6848e-15
8107.2000 4.6774e-15
8108.9000 4.8933e-15
8110.7000 4.6782e-15
8112.5000 4.6328e-15
8114.3000 4.7255e-15
8116.1000 4.6519e-15
8117.8000 4.8079e-15
8119.6000 4.8287e-15
8121.4000 4.5231e-15
8123.2000 4.7075e-15
8124.9000 4.6602e-15
8126.7000 4.6826e-15
8128.5000 4.7028e-15
8130.3000 4.6664e-15
8132.1000 4.4637e-15
8133.8000 4.5174e-15
8135.6000 4.7237e-15
8137.4000 4.6059e-15
8139.2000 4.7108e-15
8141.0000 4.6946e-15
8142.7000 4.7048e-15
8144.5000 4.6106e-15
8146.3000 4.7627e-15
8148.1000 4.4742e-15
8149.9000 4.5561e-15
8151.7000 4.7014e-15
8153.4000 4.7328e-15
8155.2000 4.5845e-15
8157.0000 4.6907e-15
8158.8000 4.7118e-15
8160.6000 4.4915e-15
8162.4000 4.6178e-15
8164.2000 4.7252e-15
8166.0000 4.4551e-15
8167.8000 4.5715e-15
8169.6000 4.5980e-15
8171.4000 4.7644e-15
8173.2000 4.7689e-15
8175.0000 4.4927e-15
8176.8000 4.3966e-15
8178.6000 4.4223e-15
8180.4000 4.6545e-15
8182.2000 4.3702e-15
8184.0000 4.5726e-15
8185.8000 4.4879e-15
8187.7000 4.5413e-15
8189.5000 4.5165e-15
8191.3000 4.4894e-15
8193.1000 4.5621e-15
8194.9000 4.6273e-15
8196.8000 4.5827e-15
8198.6000 4.3637e-15
8200.4000 4.6799e-15
8202.3000 4.6032e-15
8204.1000 4.3940e-15
8205.9000 4.3872e-15
8207.8000 4.3584e-15
8209.6000 4.4482e-15
8211.4000 4.4745e-15
8213.3000 4.3946e-15
8215.1000 4.5831e-15
8217.0000 4.5192e-15
8218.8000 4.6416e-15
8220.7000 4.5923e-15
8222.5000 4.4079e-15
8224.4000 4.4233e-15
8226.3000 4.4938e-15
8228.1000 4.5310e-15
8230.0000 4.5799e-15
8231.8000 4.3865e-15
8233.7000 4.4172e-15
8235.6000 4.3131e-15
8237.5000 4.3520e-15
8239.3000 4.2543e-15
8241.2000 4.2254e-15
8243.1000 4.2761e-15
8245.0000 4.2569e-15
8246.9000 4.3213e-15
8248.8000 4.3518e-15
8250.7000 4.2133e-15
8252.6000 3.9969e-15
8254.5000 4.0487e-15
8256.4000 4.0198e-15
8258.3000 4.0913e-15
8260.2000 4.1193e-15
8262.1000 3.9783e-15
8264.0000 3.3119e-15
8265.9000 3.6441e-15
8267.8000 3.6414e-15
8269.7000 3.7056e-15
8271.7000 3.6247e-15
8273.6000 3.5433e-15
8275.5000 3.4706e-15
8277.5000 3.4200e-15
8279.4000 3.2428e-15
8281.3000 3.2138e-15
8283.3000 3.1003e-15
8285.2000 3.0135e-15
8287.2000 2.8701e-15
8289.1000 2.9153e-15
8291.1000 2.7590e-15
8293.0000 2.6846e-15
8295.0000 2.4606e-15
8297.0000 2.4757e-15
8298.9000 2.4324e-15
8300.9000 2.2631e-15
8302.9000 2.2063e-15
8304.8000 2.1164e-15
8306.8000 1.9494e-15
8308.8000 2.0963e-15
8310.8000 1.8478e-15
8312.8000 1.8800e-15
8314.8000 1.7028e-15
8316.8000 1.6151e-15
8318.8000 1.4501e-15
8320.8000 1.5831e-15
8322.8000 1.4719e-15
8324.8000 1.4364e-15
8326.8000 1.1890e-15
8328.8000 1.2411e-15
8330.8000 1.3167e-15
8332.8000 1.3645e-15
8334.9000 1.2653e-15
8336.9000 1.2392e-15
8338.9000 1.1920e-15
8340.9000 1.2568e-15
8343.0000 1.1633e-15
8345.0000 1.2346e-15
8347.1000 1.2606e-15
8349.1000 1.1689e-15
8351.2000 1.1818e-15
8353.2000 1.2783e-15
8355.3000 1.3294e-15
8357.3000 1.2108e-15
8359.4000 1.1643e-15
8361.4000 1.3546e-15
8363.5000 1.3684e-15
8365.6000 1.2619e-15
8367.7000 1.3172e-15
8369.7000 1.3103e-15
8371.8000 1.2980e-15
8373.9000 1.3391e-15
8376.0000 1.3977e-15
8378.1000 1.3755e-15
8380.2000 1.3393e-15
8382.3000 1.3728e-15
8384.4000 1.5711e-15
8386.5000 1.4479e-15
8388.6000 1.4076e-15
8390.7000 1.5671e-15
8392.8000 1.7432e-15
8394.9000 1.7525e-15
8397.1000 1.7122e-15
8399.2000 1.7561e-15
8401.3000 1.7552e-15
8403.4000 1.6700e-15
8405.6000 1.7217e-15
8407.7000 1.8702e-15
8409.8000 1.7889e-15
8412.0000 1.8642e-15
8414.1000 1.7908e-15
8416.3000 1.8382e-15
8418.4000 1.8064e-15
8420.6000 1.7124e-15
8422.8000 1.8552e-15
8424.9000 1.8760e-15
8427.1000 1.8967e-15
8429.3000 1.8797e-15
8431.4000 1.8778e-15
8433.6000 2.0002e-15
8435.8000 1.8913e-15
8438.0000 2.0452e-15
8440.2000 1.9956e-15
8442.4000 1.8833e-15
8444.6000 1.9339e-15
8446.8000 2.0017e-15
8449.0000 2.0367e-15
8451.2000 2.0458e-15
8453.4000 2.0415e-15
8455.6000 1.8233e-15
8457.8000 1.9246e-15
8460.0000 1.9517e-15
8462.2000 1.9572e-15
8464.4000 1.9346e-15
8466.7000 2.0477e-15
8468.9000 1.9525e-15
8471.1000 1.9041e-15
8473.4000 1.9682e-15
8475.6000 1.8498e-15
8477.9000 2.0328e-15
8480.1000 2.0706e-15
8482.3000 2.0679e-15
8484.6000 2.0902e-15
8486.9000 2.0918e-15
8489.1000 2.0923e-15
8491.4000 2.0291e-15
8493.6000 2.1059e-15
8495.9000 1.9322e-15
8498.2000 2.0612e-15
8500.5000 2.2346e-15
8502.7000 2.1362e-15
8505.0000 2.3022e-15
8507.3000 2.2406e-15
8509.6000 2.2487e-15
8511.9000 2.2703e-15
8514.2000 2.2653e-15
8516.5000 2.5342e-15
8518.8000 2.1213e-15
8521.1000 2.4445e-15
8523.4000 2.4386e-15
8525.7000 2.4889e-15
8528.0000 2.4358e-15
8530.3000 2.5307e-15
8532.6000 2.5403e-15
8535.0000 2.6075e-15
8537.3000 2.6740e-15
8539.6000 2.6699e-15
8542.0000 2.8125e-15
8544.3000 2.8383e-15
8546.6000 2.7637e-15
8549.0000 2.8029e-15
8551.3000 2.9804e-15
8553.7000 3.0113e-15
8556.0000 3.1135e-15
8558.4000 3.1082e-15
8560.7000 3.2152e-15
8563.1000 3.1901e-15
8565.4000 3.3238e-15
8567.8000 3.3009e-15
8570.2000 3.2670e-15
8572.6000 3.5377e-15
8574.9000 3.6312e-15
8577.3000 3.6182e-15
8579.7000 3.6949e-15
8582.1000 3.8116e-15
8584.5000 3.9426e-15
8586.9000 3.9312e-15
8589.3000 3.9750e-15
8591.7000 4.0381e-15
8594.1000 4.1731e-15
8596.5000 4.2320e-15
8598.9000 4.2917e-15
8601.3000 4.2833e-15
8603.7000 4.1702e-15
8606.1000 4.2810e-15
8608.5000 4.4536e-15
8610.9000 4.4632e-15
8613.4000 4.5917e-15
8615.8000 4.8008e-15
8618.2000 4.7925e-15
8620.7000 4.8440e-15
8623.1000 4.8438e-15
8625.5000 4.9634e-15
8628.0000 5.0570e-15
8630.4000 5.0704e-15
8632.9000 5.1166e-15
8635.3000 5.2605e-15
8637.8000 5.4194e-15
8640.2000 5.5273e-15
8642.7000 5.5264e-15
8645.2000 5.5487e-15
8647.6000 5.8316e-15
8650.1000 5.9252e-15
8652.6000 6.0622e-15
8655.1000 6.0059e-15
8657.5000 6.1034e-15
8660.0000 6.1341e-15
8662.5000 6.2196e-15
8665.0000 6.1922e-15
8667.5000 6.3198e-15
8670.0000 6.3807e-15
8672.5000 6.3003e-15
8675.0000 6.3861e-15
8677.5000 6.1439e-15
8680.0000 6.4920e-15
8682.5000 6.5579e-15
8685.0000 6.5845e-15
8687.5000 6.3711e-15
8690.0000 6.8122e-15
8692.6000 6.7714e-15
8695.1000 6.6780e-15
8697.6000 6.7784e-15
8700.1000 6.7640e-15
8702.7000 6.7354e-15
8705.2000 6.9758e-15
8707.7000 6.6063e-15
8710.3000 6.8814e-15
8712.8000 6.9157e-15
8715.4000 6.9446e-15
8717.9000 6.9780e-15
8720.5000 6.9325e-15
8723.0000 7.0552e-15
8725.6000 7.0516e-15
8728.2000 7.0396e-15
8730.7000 7.0330e-15
8733.3000 7.0471e-15
8735.9000 7.1576e-15
8738.4000 7.0460e-15
8741.0000 7.1195e-15
8743.6000 7.2085e-15
8746.2000 7.1989e-15
8748.8000 7.1366e-15
8751.3000 7.0378e-15
8753.9000 7.0937e-15
8756.5000 7.0989e-15
8759.1000 7.1578e-15
8761.7000 7.2044e-15
8764.3000 7.1364e-15
8766.9000 7.2257e-15
8769.5000 7.1963e-15
8772.1000 7.1307e-15
8774.8000 7.2327e-15
8777.4000 7.2978e-15
8780.0000 7.3055e-15
8782.6000 7.2518e-15
8785.2000 7.2784e-15
8787.9000 7.2773e-15
8790.5000 7.3947e-15
8793.1000 7.1975e-15
8795.8000 7.1938e-15
8798.4000 7.3210e-15
8801.1000 7.1999e-15
8803.7000 7.2312e-15
8806.3000 7.3073e-15
8809.0000 7.3102e-15
8811.7000 7.2834e-15
8814.3000 7.0954e-15
8817.0000 7.1630e-15
8819.6000 7.1032e-15
8822.3000 7.2088e-15
8825.0000 7.2959e-15
8827.6000 7.4061e-15
8830.3000 7.3205e-15
8833.0000 7.1252e-15
8835.7000 7.0174e-15
8838.4000 6.9552e-15
8841.0000 6.9759e-15
8843.7000 7.0556e-15
8846.4000 6.9249e-15
8849.1000 6.9879e-15
8851.8000 7.0288e-15
8854.5000 6.8852e-15
8857.2000 7.0127e-15
8859.9000 7.0282e-15
8862.6000 7.0689e-15
8865.3000 7.0655e-15
8868.1000 6.8764e-15
8870.8000 6.9734e-15
8873.5000 7.1414e-15
8876.2000 7.0546e-15
8879.0000 6.9562e-15
8881.7000 6.9580e-15
8884.4000 6.9741e-15
8887.2000 7.0412e-15
8889.9000 6.9004e-15
8892.6000 6.8963e-15
8895.4000 6.9517e-15
8898.1000 6.9677e-15
8900.9000 6.7768e-15
8903.6000 6.7881e-15
8906.4000 6.9061e-15
8909.1000 6.9728e-15
8911.9000 6.9085e-15
8914.7000 6.8610e-15
8917.4000 6.8276e-15
8920.2000 6.8452e-15
8923.0000 6.7384e-15
8925.8000 6.8096e-15
8928.5000 6.8306e-15
8931.3000 6.8275e-15
8934.1000 6.7313e-15
8936.9000 6.7368e-15
8939.7000 6.7201e-15
8942.5000 6.6680e-15
8945.3000 6.5335e-15
8948.1000 6.5943e-15
8950.9000 6.4805e-15
8953.7000 6.4813e-15
8956.5000 6.5722e-15
8959.3000 6.5819e-15
8962.1000 6.4268e-15
8965.0000 6.3843e-15
8967.8000 6.2959e-15
8970.6000 6.3178e-15
8973.4000 6.1882e-15
8976.3000 6.2045e-15
8979.1000 6.1356e-15
8981.9000 6.0856e-15
8984.8000 5.9500e-15
8987.6000 6.0559e-15
8990.5000 5.9120e-15
8993.3000 5.9299e-15
8996.2000 5.8885e-15
8999.0000 5.7789e-15
9001.9000 5.8376e-15
9004.7000 5.7550e-15
9007.6000 5.8090e-15
9010.5000 5.7329e-15
9013.3000 5.6385e-15
9016.2000 5.7902e-15
9019.1000 5.8822e-15
9022.0000 5.8480e-15
9024.8000 5.6564e-15
9027.7000 5.6672e-15
9030.6000 5.6511e-15
9033.5000 5.6758e-15
9036.4000 5.5337e-15
9039.3000 5.4921e-15
9042.2000 5.3676e-15
9045.1000 5.2661e-15
9048.0000 5.2568e-15
9050.9000 5.2592e-15
9053.8000 5.2521e-15
9056.8000 5.1977e-15
9059.7000 5.1516e-15
9062.6000 5.1546e-15
9065.5000 5.0434e-15
9068.5000 5.0160e-15
9071.4000 4.9442e-15
9074.3000 4.9230e-15
9077.3000 4.8829e-15
9080.2000 4.7486e-15
9083.2000 4.6970e-15
9086.1000 4.7807e-15
9089.1000 4.7818e-15
9092.0000 4.7969e-15
9095.0000 4.6674e-15
9098.0000 4.6269e-15
9100.9000 4.6306e-15
9103.9000 4.5100e-15
9106.9000 4.4978e-15
9109.8000 4.5270e-15
9112.8000 4.2687e-15
9115.8000 4.2752e-15
9118.8000 4.3467e-15
9121.8000 4.3718e-15
9124.8000 4.2819e-15
9127.8000 4.2202e-15
9130.8000 4.3785e-15
9133.8000 4.2225e-15
9136.8000 4.2423e-15
9139.8000 4.2128e-15
9142.8000 4.1357e-15
9145.8000 4.1794e-15
9148.8000 4.2901e-15
9151.8000 4.1436e-15
9154.9000 4.1287e-15
9157.9000 4.1883e-15
9160.9000 4.1471e-15
9164.0000 4.1980e-15
9167.0000 4.2556e-15
9170.0000 4.1636e-15
9173.1000 4.2637e-15
9176.1000 4.1830e-15
9179.2000 4.2400e-15
9182.3000 4.2215e-15
9185.3000 4.2305e-15
9188.4000 4.2201e-15
9191.4000 4.1977e-15
9194.5000 4.1769e-15
9197.6000 4.2089e-15
9200.7000 4.1965e-15
9203.8000 4.1370e-15
9206.8000 4.1266e-15
9209.9000 4.1725e-15
9213.0000 4.1412e-15
9216.1000 4.1919e-15
9219.2000 4.1635e-15
9222.3000 4.2360e-15
9225.4000 4.2765e-15
9228.5000 4.3006e-15
9231.6000 4.2865e-15
9234.8000 4.3272e-15
9237.9000 4.2090e-15
9241.0000 4.2054e-15
9244.1000 4.3502e-15
9247.3000 4.3308e-15
9250.4000 4.3359e-15
9253.5000 4.3353e-15
9256.7000 4.2197e-15
9259.8000 4.3091e-15
9263.0000 4.2786e-15
9266.1000 4.3438e-15
9269.3000 4.2410e-15
9272.4000 4.2298e-15
9275.6000 4.2602e-15
9278.8000 4.1726e-15
9282.0000 4.1910e-15
9285.1000 4.0703e-15
9288.3000 4.1895e-15
9291.5000 3.9641e-15
9294.7000 4.1263e-15
9297.9000 4.0242e-15
9301.1000 4.0583e-15
9304.3000 4.1607e-15
9307.5000 4.1587e-15
9310.7000 4.1015e-15
9313.9000 3.9281e-15
9317.1000 3.7219e-15
9320.3000 3.8814e-15
9323.5000 3.9087e-15
9326.8000 3.9195e-15
9330.0000 3.9306e-15
9333.2000 3.8420e-15
9336.5000 3.9544e-15
9339.7000 3.8030e-15
9342.9000 3.8197e-15
9346.2000 3.8309e-15
9349.4000 3.7961e-15
9352.7000 3.8559e-15
9356.0000 3.8976e-15
9359.2000 3.8598e-15
9362.5000 3.7945e-15
9365.8000 3.9233e-15
9369.0000 3.8873e-15
9372.3000 3.9360e-15
9375.6000 3.8966e-15
9378.9000 4.0355e-15
9382.2000 3.9364e-15
9385.5000 4.0163e-15
9388.8000 3.9625e-15
9392.1000 3.8445e-15
9395.4000 3.9375e-15
9398.7000 4.0136e-15
9402.0000 3.9279e-15
9405.4000 3.9326e-15
9408.7000 3.9301e-15
9412.0000 3.9655e-15
9415.3000 3.8263e-15
9418.7000 3.8280e-15
9422.0000 3.9647e-15
9425.4000 3.9399e-15
9428.7000 3.9426e-15
9432.1000 3.8768e-15
9435.4000 3.7694e-15
9438.8000 3.8641e-15
9442.2000 3.7736e-15
9445.5000 3.8728e-15
9448.9000 3.8097e-15
9452.3000 3.7257e-15
9455.7000 3.7027e-15
9459.1000 3.7073e-15
9462.4000 3.6865e-15
9465.8000 3.8681e-15
9469.2000 3.7078e-15
9472.7000 3.6504e-15
9476.1000 3.7685e-15
9479.5000 3.8211e-15
9482.9000 3.7746e-15
9486.3000 3.7029e-15
9489.7000 3.7990e-15
9493.2000 3.7625e-15
9496.6000 3.7976e-15
9500.1000 3.8324e-15
9503.5000 3.7481e-15
9506.9000 3.6634e-15
9510.4000 3.7925e-15
9513.9000 3.7877e-15
9517.3000 3.7315e-15
9520.8000 3.7640e-15
9524.3000 3.7734e-15
9527.7000 3.8586e-15
9531.2000 3.9454e-15
9534.7000 3.9126e-15
9538.2000 4.0071e-15
9541.7000 3.9360e-15
9545.2000 3.9363e-15
9548.7000 4.0934e-15
9552.2000 4.0901e-15
9555.7000 4.1745e-15
9559.2000 4.1479e-15
9562.7000 4.1721e-15
9566.3000 4.1940e-15
9569.8000 4.1992e-15
9573.3000 4.3091e-15
9576.9000 4.2721e-15
9580.4000 4.2710e-15
9584.0000 4.2675e-15
9587.5000 4.3319e-15
9591.1000 4.4179e-15
9594.6000 4.4253e-15
9598.2000 4.4006e-15
9601.8000 4.3939e-15
9605.4000 4.4153e-15
9608.9000 4.4615e-15
9612.5000 4.4831e-15
9616.1000 4.5178e-15
9619.7000 4.5256e-15
9623.3000 4.5197e-15
9626.9000 4.4197e-15
9630.5000 4.5441e-15
9634.2000 4.5327e-15
9637.8000 4.4928e-15
9641.4000 4.6044e-15
9645.0000 4.4842e-15
9648.7000 4.4838e-15
9652.3000 4.4045e-15
9655.9000 4.5729e-15
9659.6000 4.5010e-15
9663.2000 4.4680e-15
9666.9000 4.5386e-15
9670.6000 4.4016e-15
9674.2000 4.3758e-15
9677.9000 4.3854e-15
9681.6000 4.3781e-15
9685.3000 4.3446e-15
9689.0000 4.3264e-15
9692.7000 4.3195e-15
9696.4000 4.2489e-15
9700.1000 4.1701e-15
9703.8000 4.2043e-15
9707.5000 4.1959e-15
9711.2000 4.1099e-15
9714.9000 4.0498e-15
9718.7000 3.9409e-15
9722.4000 3.9613e-15
9726.1000 3.9436e-15
9729.9000 3.8437e-15
9733.6000 3.8151e-15
9737.4000 3.7234e-15
9741.1000 3.7216e-15
9744.9000 3.6957e-15
9748.7000 3.5877e-15
9752.4000 3.6005e-15
9756.2000 3.5237e-15
9760.0000 3.4812e-15
9763.8000 3.4973e-15
9767.6000 3.2445e-15
9771.4000 3.2534e-15
9775.2000 3.3392e-15
9779.0000 3.2902e-15
9782.8000 3.2671e-15
9786.7000 3.3127e-15
9790.5000 3.2514e-15
9794.3000 3.2060e-15
9798.1000 3.2105e-15
9802.0000 3.2082e-15
9805.8000 3.2424e-15
9809.7000 3.2130e-15
9813.6000 3.4022e-15
9817.4000 3.1452e-15
9821.3000 3.2150e-15
9825.2000 3.1592e-15
9829.0000 3.2284e-15
9832.9000 3.2781e-15
9836.8000 3.2565e-15
9840.7000 3.3039e-15
9844.6000 3.3462e-15
9848.5000 3.3758e-15
9852.4000 3.4213e-15
9856.4000 3.5460e-15
9860.3000 3.6337e-15
