objName,objID,nDetections,gnTotal,gFPSFFlux,gFPSFFluxErr,gFPSFFluxStd,gFKronFlux,gFKronFluxErr,gFKronFluxStd,gFApFlux,gFApFluxErr,gFApFluxStd,gFlags,rnTotal,rFPSFFlux,rFPSFFluxErr,rFPSFFluxStd,rFKronFlux,rFKronFluxErr,rFKronFluxStd,rFApFlux,rFApFluxErr,rFApFluxStd,rFlags,inTotal,iFPSFFlux,iFPSFFluxErr,iFPSFFluxStd,iFKronFlux,iFKronFluxErr,iFKronFluxStd,iFApFlux,iFApFluxErr,iFApFluxStd,iFlags,znTotal,zFPSFFlux,zFPSFFluxErr,zFPSFFluxStd,zFKronFlux,zFKronFluxErr,zFKronFluxStd,zFApFlux,zFApFluxErr,zFApFluxStd,zFlags,ynTotal,yFPSFFlux,yFPSFFluxErr,yFPSFFluxStd,yFKronFlux,yFKronFluxErr,yFKronFluxStd,yFApFlux,yFApFluxErr,yFApFluxStd,yFlags
PSO J185.8467+46.6030,163921858467144269,99,28,0.0002990399952977896,2.9328100481507136e-06,38.62350082397461,0.0012991799740120769,4.833450020669261e-06,14.316800117492676,0.0006111909751780331,5.5199398047989234e-06,226.5570068359375,16892216,22,0.0005653320113196969,8.681329745741095e-06,187.34500122070312,0.00278392992913723,1.2148800124123227e-05,57.717098236083984,0.0012040400179103017,6.8224098868086e-06,161.28399658203125,16892216,43,0.0008241970208473504,1.061649982148083e-05,116.11399841308594,0.003747429931536317,2.4052000298979692e-05,22.270700454711914,0.0016584800323471427,2.5347799237351865e-05,703.531005859375,16892216,26,0.001187770045362413,5.9022699133493006e-05,695.7960205078125,0.00311618996784091,9.74826980382204e-06,7.341100215911865,0.0023552400525659323,9.142339695245028e-05,1401.0999755859375,16892216,31,0.0011678700102493167,3.2187599572353065e-05,204.51699829101562,0.0033997499849647284,1.316660018346738e-05,8.223859786987305,0.0027492500375956297,0.00011348800035193563,1986.18994140625,16892216
