objName,objID,nDetections,gnTotal,gFPSFFlux,gFPSFFluxErr,gFPSFFluxStd,gFKronFlux,gFKronFluxErr,gFKronFluxStd,gFApFlux,gFApFluxErr,gFApFluxStd,gFlags,rnTotal,rFPSFFlux,rFPSFFluxErr,rFPSFFluxStd,rFKronFlux,rFKronFluxErr,rFKronFluxStd,rFApFlux,rFApFluxErr,rFApFluxStd,rFlags,inTotal,iFPSFFlux,iFPSFFluxErr,iFPSFFluxStd,iFKronFlux,iFKronFluxErr,iFKronFluxStd,iFApFlux,iFApFluxErr,iFApFluxStd,iFlags,znTotal,zFPSFFlux,zFPSFFluxErr,zFPSFFluxStd,zFKronFlux,zFKronFluxErr,zFKronFluxStd,zFApFlux,zFApFluxErr,zFApFluxStd,zFlags,ynTotal,yFPSFFlux,yFPSFFluxErr,yFPSFFluxStd,yFKronFlux,yFKronFluxErr,yFKronFluxStd,yFApFlux,yFApFluxErr,yFApFluxStd,yFlags
PSO J184.5837+00.2560,108301845837857616,79,22,6.573309656232595e-05,2.3093900836101966e-06,45.80009841918945,0.00018078699940815568,2.1863199890503893e-06,3.5393900871276855,0.00013682999997399747,3.471320042081061e-06,58.26969909667969,16892216,21,0.0001404310023644939,6.19469983575982e-06,125.04100036621094,0.0003311870095785707,3.42414000442659e-06,8.173660278320312,0.00026458300999365747,7.076419933582656e-06,161.3070068359375,16892216,28,0.0001957159984158352,5.836060154251754e-06,37.08089828491211,0.0004747179918922484,4.89269996251096e-06,4.739890098571777,0.00037326800520531833,4.737230028695194e-06,33.40700149536133,16892216,21,0.0002401249948889017,6.591650162590668e-06,51.40250015258789,0.0005674770218320191,6.644740096817259e-06,10.372099876403809,0.00042309300624765456,8.422240171057638e-06,127.4520034790039,16892216,18,0.00024364500131923705,8.633150173409376e-06,19.819400787353516,0.000659719982650131,1.1125300261483062e-05,5.405129909515381,0.0004580749955493957,5.153369784238748e-06,8.775050163269043,16892216
