wavelength,spec,err
5092.9562,59.39439201894873,6.918450350416549
5093.5847,48.16903856799365,6.9643138105387905
5094.2117,50.426977106348694,7.072963870616206
5094.8391,44.9674243145832,6.768997496371805
5095.468,50.24132770022414,6.891379200005981
5096.0951,48.802236417055376,6.823275647199409
5096.7218,52.289299426878905,7.119946883048506
5097.3518,43.47689039845622,6.800341558574634
5097.9785,36.27266059829747,6.627470161580852
5098.6055,66.84788941138767,6.949407083355359
5099.2348,45.974200021805615,6.7696905893244885
5099.8619,22.6832828480987,6.653038735156001
5100.4896,52.40443537962207,6.778816159582522
5101.1178,48.30061406878505,6.743077294763365
5101.746,47.76445228737035,6.765511253916918
5102.3726,54.26641275081211,6.729783998720162
5103.002,43.617287363761115,6.955274030742067
5103.629,49.21568041377095,6.717931803315105
5104.2563,48.08387442069117,6.875105346316152
5104.8854,66.15370973781178,6.9346814896416005
5105.5118,63.391012224556654,7.040683853863949
5106.141,61.07863956691639,6.844687454332154
5106.7691,46.717865815344645,6.898405832832673
5107.3959,40.71889181691395,6.871562952223634
5108.2332,64.3426063034647,5.661452384784667
5109.0282,45.53952695266548,6.087598517973128
5109.7379,66.15553169568965,6.76435206444001
5110.4061,54.44953803583985,6.12464487945359
5111.1642,26.28047252504829,6.766300730683002
5111.7925,63.872686415001766,6.97521088764314
5112.4205,66.58865002961451,7.03262488842419
5113.0488,63.97519207788658,6.925863443697656
5113.676,59.07236847288745,6.921039855588118
5114.3047,50.81856453511764,6.9741706775498935
5114.933,70.99663164626514,7.108369854340075
5115.5614,72.72099738368068,6.983510759113472
5116.1879,39.20421915560526,6.774038085987636
5116.8166,39.38040184834918,6.706727179797131
5117.4458,40.28434649463672,6.802389348398292
5118.0724,51.520579915965804,6.681008896708124
5118.7012,56.827024150171454,6.822752940941444
5119.3293,34.967234891984965,6.769729725619809
5119.9579,47.26909290269333,6.781628220562069
5120.5861,48.226626276532585,6.90351921948732
5121.2138,44.84455086552264,6.7306769275260505
5121.8419,41.002105262157265,6.521765420908119
5122.4704,41.08120438020876,6.696574366313812
5123.0981,47.216398692409186,6.807753472657958
5123.7265,56.584207991626286,6.799689217645751
5124.3547,45.78380150821433,6.688231440459544
5124.9837,58.83427455344038,6.659071287262211
5125.6115,43.617158187019214,6.715476609348076
5126.2398,36.162973936455984,6.515495319894655
5126.8675,40.96336971460245,6.657313975337771
5127.4987,40.85145055121219,6.848449407812283
5128.1266,48.265867628566646,6.775242398076283
5128.7552,64.68667852354164,6.7047527019045345
5129.3837,43.091831504225624,6.6359823889165765
5130.0088,32.800474292708444,6.55111428539766
5130.6381,54.895593582356106,6.517711405674161
5131.2649,51.972294860233056,6.707523308086849
5131.8937,35.59900595775388,6.652169616311995
5132.5227,52.51006442534556,6.740625358433241
5133.151,39.74398737065079,6.540627869965641
5133.7782,32.874658124210946,6.597162526343671
5134.4084,45.95440175327355,6.71482315550174
5135.036,33.83179298288244,6.677443805600964
5135.6647,62.190266779185684,7.003547054774243
5136.2931,48.428149294100606,6.744036536295845
5136.9217,39.78635907514525,6.703814867585348
5137.5492,50.410793328246825,6.914477474032668
5138.1789,37.34790055400491,6.672676743905061
5138.8062,39.66660564114409,6.665374360966649
5139.4357,43.903794126328606,6.730861020866282
5140.0643,44.720691162719106,6.632113966043022
5140.6912,34.603218788024904,6.739900869595086
5141.321,61.012403251541556,6.715651276920421
5141.9494,35.169578393951134,6.660643903246409
5142.6854,42.636916890497275,5.989959913988296
5143.4522,39.95164782782625,6.0018607522356024
5144.2091,67.06073767379058,6.162992288086046
5144.9599,58.23061795389639,6.017842550361716
5145.7208,44.95649679553904,6.73507436316498
5146.3496,77.22657780781677,6.968672167496896
5146.9773,32.475681309663294,6.665828625119957
5147.6062,54.493747872071694,6.775560145556752
5148.2344,49.27271062549041,6.676598909306572
5148.8635,30.777296454591433,6.616506664965192
5149.4922,55.031348770225755,6.770351849583734
5150.1212,43.579842190367174,6.70926607992331
5150.7502,49.764620308871066,6.734861287067688
5151.3791,46.58726642155328,6.556942495311516
5152.0075,53.80167740800148,6.716315307809952
5152.6358,31.60701257304826,6.550368717077054
5153.2627,53.74983731014375,6.644699661224877
5153.8929,41.68542942289029,6.55447030630809
5154.5214,54.96434195099454,6.628446373619029
5155.1497,60.311504116790026,6.678656085742488
5155.78,34.50362282171398,6.530819322150581
5156.4058,45.52618519278394,6.53536419295056
5157.0369,28.14157199770097,6.6410525000944
5157.6645,54.077143164247275,6.5933857310610575
5158.2939,29.025246240019165,6.562223400101956
5158.9247,36.87698351820003,6.583407795866582
5159.5508,49.34349941164341,6.89901544725517
5160.1812,87.8335430993402,7.10891894671663
5160.809,99.68514409265299,7.374271537904683
5161.4375,126.5961721379589,7.4348123786204505
5162.068,117.68123259811144,7.376603745277194
5162.6971,96.24767966884497,7.257396991281798
5163.3239,89.08391215402509,7.191952160331818
5163.9533,72.18792840803725,6.99896866203553
5164.5828,45.27950949969749,6.6113543686065235
5165.2122,37.914197054322585,6.4576548925913375
5165.8396,59.13002007497552,6.788486279627818
5166.4686,54.12609520513701,6.51438042861081
5167.0988,38.28450147432502,6.324740095407503
5167.7266,54.535011421295614,6.378481121585224
5168.3569,54.05074707898188,6.401655346348528
5168.9845,42.42709683062082,6.494050721958538
5169.6135,47.60456525749874,6.446294606898749
5170.2431,28.108391200906002,6.2648014144953015
5170.8715,42.43148877219228,6.211659565133335
5171.4998,52.86509309753316,6.3462555374161695
5172.13,45.96770147688602,6.46335981256911
5172.7599,37.89715212482136,6.290708415815053
5173.3875,47.41307782875509,6.377255770535346
5174.0169,44.76246550546378,6.2566283960324
5174.6467,63.72722318650521,6.308784812109169
5175.2749,29.05478361168843,6.1755267700031755
5175.9055,59.9582216070534,6.352136213712211
5176.5337,58.523607671860624,6.5153773395967285
5177.1622,47.44333387561443,6.529868805361239
5177.7913,37.3328181969906,6.605583421400479
5178.4201,62.697833932547375,6.581859201836279
5179.0487,49.36748499117853,6.565381204000041
5179.8885,52.40694962146463,5.321085046936286
5180.6831,48.771099043288025,5.801261160807181
5181.4308,27.49304047756567,5.6988518429864925
5182.1949,51.66868408574832,6.402065787031953
5182.825,48.123458349225466,6.359044493306577
5183.4534,38.81346648166365,6.3028218947889245
5184.0808,70.1988683072408,6.480747481298337
5184.712,54.302043158271125,6.296310900388372
5185.34,38.29728799697567,6.183448827924239
5185.9708,38.90184075220275,6.1827534138085385
5186.5988,37.84960241096772,6.220815903552736
5187.2285,38.71816904898671,6.234315142462788
5187.858,55.004263262860725,6.585805176569528
5188.4863,48.65823108924497,6.460888725628153
5189.1167,47.1103643233664,6.623129586298884
5189.7453,38.738389914462964,6.581254034198581
5190.3753,39.27177006290636,6.578695648557411
5191.0045,49.51546663895835,6.622546417993388
5191.6328,73.65191224660656,6.714645219538214
5192.2636,39.22972381295758,6.494105849835642
5192.8925,56.469372926061304,6.467427603352693
5193.5212,31.11256182145047,6.318009737754639
5194.15,44.14821856178525,6.378462650279399
5194.7784,30.750864959515944,6.220406361325789
5195.4105,53.09692224080021,6.576249045487737
5196.039,28.967650483673058,6.229789893175471
5196.6677,49.05188767942718,6.460900823393316
5197.2978,47.78290852393866,6.393657593367322
5197.9263,38.05526881043913,6.589560525035704
5198.5562,45.229681642927474,6.449690756514674
5199.1866,69.14362577252083,6.709259323991237
5199.8155,35.06316218352266,6.598047172910848
5200.4445,44.86201036847065,6.785678682523821
5201.0751,43.38363887735352,6.692341128945924
5201.7029,39.60655659794529,6.857828191803353
5202.3345,34.458491454946675,6.679124610216607
5202.9618,31.962628459801685,6.562123312359285
5203.592,52.80546195565639,6.73695033022339
5204.2221,47.88010432148628,6.598827810405265
5204.8514,44.88488084090977,6.51473767216768
5205.4808,56.71571641858853,6.378905364860473
5206.1114,46.52541017390035,6.584188375830455
5206.7393,38.05989831286823,6.374504889328863
5207.369,56.48408956375627,6.205665716508959
5207.9977,34.10013968540619,6.139045766110622
5208.6284,42.232024749883614,6.30418641589271
5209.2591,43.4122248083596,6.299081502900318
5209.8873,67.33494547943963,6.4148767205511446
5210.5169,44.845407448822996,6.39346809754078
5211.1466,74.19946141860603,6.476792700534253
5211.7766,7.1935731630599005,6.075870368846755
5212.407,51.39610781765822,6.4589131164935445
5213.0354,53.76159664185705,6.544347863224896
5213.6647,45.39770528135835,6.349642526509037
5214.2959,52.72941974151953,6.411126654478774
5214.9249,49.415886945209365,6.469488587912582
5215.5541,32.19436106693925,6.177339074285712
5216.185,51.91745247400129,6.422707521383258
5216.8131,47.59435126682498,6.401870191085775
5217.4442,52.08830006753185,6.330178306594315
5218.3299,51.75344396661605,5.784991666093456
5219.0787,47.771943426940986,5.735664282121605
5219.7835,43.80376764539041,6.292542656224297
5220.4573,34.23485090626368,5.535103950562625
5221.2221,62.299829684126,6.484750638902105
5221.8519,46.38989307696709,6.357846788597305
5222.4822,46.086091604165986,6.40257675868729
5223.1116,43.06366904086192,6.3504504416322485
5223.7417,29.838582254588907,6.272841936153801
5224.3707,31.076019097147153,6.37066178548104
5225.0004,36.51106555748943,6.33071777683779
5225.6308,65.68535659580856,6.654468267567529
5226.2605,44.97727377948288,6.3514898107266085
5226.8894,33.07310913733814,6.302066507422932
5227.5215,48.514517716238785,6.321863191464831
5228.1509,55.50012811364752,6.4163928684498455
5228.7802,54.11040968117346,6.296769679855943
5229.4102,48.18340950997624,6.072708871358674
5230.0394,53.12160435998764,6.1707728977742455
5230.6704,35.61929356388932,6.134952779426816
5231.3003,60.61494821701302,6.469603869577726
5231.9301,37.987384040676574,6.341796088560838
5232.5597,60.18455161090574,6.359739135430542
5233.1897,46.79266471023961,6.2961828120635674
5233.8204,57.190581377615665,6.32303753538431
5234.4479,44.08875892509248,6.359935045172418
5235.0802,60.577308953742026,6.286623461841952
5235.7109,42.59341110812989,6.3619929298473386
5236.3409,55.76334103009273,6.394352978705653
5236.969,53.69830480806751,6.397006462042095
5237.6,36.283159463104035,6.155252082309376
5238.2289,61.74321232026353,6.442616251660629
5238.8594,37.54386367159945,6.437202104720655
5239.4917,54.86979748332644,6.601062904450287
5240.12,55.634899192522454,6.490573260904323
5240.7497,45.17111619266933,6.496326248626121
5241.3799,42.21507605087337,6.450326749614122
5242.0104,47.903818330713634,6.401927304968516
5242.6402,50.47876386213987,6.436947232465175
5243.2704,49.30419914201964,6.31744069637359
5243.9009,44.522065407651745,6.240779511926697
5244.5306,46.57232642983557,6.390583783281754
5245.1607,52.755511002618,6.254274529290596
5245.7911,70.18628832640856,6.564204559704245
5246.4208,32.733819531921576,6.298150829714844
5247.0518,57.01551266596348,6.178824049980807
5247.6816,40.09335583583486,6.287322198732665
5248.3113,53.77911109672141,6.3245851301602025
5248.942,40.7095196442552,6.163304553451472
5249.5729,33.78787995205533,6.181633372961344
5250.2024,43.48873576494016,6.314266586306933
5250.8326,58.61253736679456,6.368612111234499
5251.4639,39.41956369147444,6.334086153478479
5252.0926,44.239069027771556,6.261844913479082
5252.7224,36.153616169047275,6.1243460141166555
5253.3535,48.966450639737594,6.33731672148042
5253.9838,25.598490290670483,6.150813100466461
5254.6145,54.62357502196927,6.2941262184000015
5255.2454,56.15585213107779,6.373444176753974
5255.8747,45.18523343106816,6.302206725617805
5256.5061,26.920443815696895,6.34620901554636
5257.1355,49.95186439832503,6.412659201833934
5257.7663,40.756839096564484,6.517648901812721
5258.3954,37.94060538390257,6.40024450689189
5259.1261,42.91220704919689,5.742052578439289
5259.9033,44.69802616019547,5.7557832240016715
5260.667,54.69254122033158,5.742836820546443
5261.4123,56.64684922726294,5.638852943138482
5262.1791,41.48647843525886,6.232569889042223
5262.8084,31.738393777279047,6.117054237147125
5263.4381,48.16454347405276,6.106694498721801
5264.07,52.224854905908416,6.2277215104113735
5264.7019,53.89699679664136,6.164857963653219
5265.3311,35.40439595835043,5.965831216927618
5265.9613,31.658981985748653,5.9654964584992705
5266.5921,50.18703786732642,6.1267128066148855
5267.2219,57.455768817014935,6.091378103021854
5267.8513,55.8287172119982,6.171448296664042
5268.4828,35.61447656444744,6.046956103679948
5269.1138,70.87929540503043,6.195290813170005
5269.7455,44.572963407263316,6.0118489663954735
5270.3753,50.29122643702566,6.135484490718578
5271.0057,49.124782153540025,6.110874109697057
5271.6359,51.47996959188043,6.053546872207423
5272.2668,31.941320260838097,6.007224549541639
5272.8977,53.960080624808676,6.074845223741071
5273.5279,58.3929685018758,6.272605051207247
5274.1579,52.89352227806582,6.352044762353104
5274.7896,41.93703451431146,6.142446739569701
5275.4203,71.63771553785601,6.449142553782862
5276.0498,37.686050383215566,6.204742533822802
5276.6815,71.93942443778909,6.461917850163987
5277.312,67.33721904944775,6.4601274517609495
5277.9418,39.96695703540992,6.397447499224929
5278.5722,46.814211995483355,6.520812699888694
5279.2034,57.35724618296544,6.411908473393398
5279.8348,39.336953093839405,6.591201440513923
5280.4638,40.229410063393644,6.302781369979581
5281.096,49.64931751910527,6.352846888597969
5281.7271,35.76238016168239,6.252569318552437
5282.3564,57.334433736027066,6.247544242758039
5282.9889,36.461054409371556,6.224906882008006
5283.6173,47.8003885175238,6.297361687783997
5284.2492,44.16745289511772,6.18964135756456
5284.8805,51.118722006610476,6.2975809018945075
5285.5114,28.108510045668197,6.148886220693173
5286.1405,70.36486706371666,6.333852060479023
5286.7728,56.686129354419435,6.4133119616423055
5287.4028,40.53769558733547,6.259002173794768
5288.0349,46.49007591448364,6.3373284365375895
5288.6642,34.87807743604215,6.299906417669185
5289.2965,37.84523992323654,6.210533401242139
5289.9265,34.21627933422595,6.356563644748338
5290.5573,40.83905441079933,6.263396100811044
5291.1893,46.03079779185828,6.381248090215656
5291.819,27.53933380274649,6.245017239082308
5292.4483,45.837836085852594,6.3607439690234004
5293.0812,49.19300563788332,6.245216239451361
5293.7113,33.99370817060521,6.31673604321099
5294.342,37.72774216803327,6.429899273188274
5294.9729,50.2629383157141,6.2609159502222385
5295.6048,38.61782309925333,6.300898987858573
5296.2364,46.71239588204952,6.3823812969410945
5296.8668,34.39791124461233,6.2591536657374345
5297.4963,42.619730460101856,6.261707230359103
5298.1294,47.634630991420416,6.361177828494292
5298.7581,47.638603011052446,6.26976228479583
5299.3906,34.34826156790391,6.338837280792324
5300.0203,54.116003102207785,6.3365988870782575
5300.6526,41.66089916168468,6.365859645735952
5301.2834,67.58767826318183,6.656956705367463
5301.913,22.773832206378444,6.207120740220819
5302.5442,59.308477041292306,6.486798767928737
5303.1767,50.33739549360986,6.391469986145027
5304.02,41.12055602577493,5.1634765889596155
5304.7649,48.07988795462848,6.468145731240886
5305.4456,56.71539903468762,5.79509398349922
5306.1926,45.9868952507106,5.720567937892882
